content,score
Masi sepi,3
Kodenya apa,3
Saya tidak bisa mengirim tulis curhatan. Bagaimana caranya bisa kirim tulis curhatan tanpa ruby?,3
"Responx lama, jawabanx krg memberi solusi, smoga ke dpnx bisa lebih baik",3
Banyak banyak sabar buat donlowad,3
"Terimakasih sudah menjawab, walaupun sebenarnya masih sangat kurang puas atas jawabannya. Ya masih mending lah daripada di READ doang.",3
"Min, titlenya mesti 50 karakter ya ditulis, title itu mksdnya apa ya.. judul kok mesti panjang banget hehe",3
Setelah saya register lalu saya login tapi tidak bisa.akun tidak aktif,3
Masih mencoba ntr klu bgus kasih bintang 5 :-D,3
Kok Respon nya lama ya? Nggak dibalas balas juga. 😢,3
"Cara masuk nya gmna, masukin email nya ggal trus",3
Apa emang respon nya lama ya? Tolong donk kasih fast respon,3
riliv membantu meringankan beban sy,3
"Dicoba dulu, blm ada respon :)",3
Kok lama yah bales curhatan aku nya,3
"buat buka BBM bisa,twiter bisa,google dan play store pun bisa.. tapi buat buka aplikasi ini kok eror sih ?? yang salah HP aku apa gimana",3
Belum dibales sih sama psikolognya. Apa karena belum 24jam ya? Okelah no prob. Bintang 3 dulu hohoo,3
"Appnya bagus cuma suka keluar sendiri.  Btw mau tanya, cara buka riliv story gimana ya? Atau emang nggak bisa dibuka?",3
"Knp yah susah tuk koneksi ny pdhl sinyal bagus,trs klo bls lama tolong  di perbaiki lgi Min",3
Tapi sekarang suka langsung keluar sendiri.padahal udah ngelapor gimana nih.. Percuma kalo aplikasinya gak bisa kebuka,3
Tidak bisa sign in setelah download app nya. Apakah harus menggunakan google play service seri terbaru? sedangkan di hp saya google play service tidak bisa di upgrade.,3
"Hellow  ,,  saya  dowlod  apliksinya  koh  lama  tdk  jdi  ,  pke  hp  samsung  tab 2  .. bgmn  ...",3
"Kasih bintang 3 dulu yaa😁, nanti kalau bagus baru di kasih 5 bintang  Nanti coba dulu👌",3
"Mari kita coba aplikasi ini, kalo bagus lanjut.. Bintang nambah",3
Lagi butuh bgt orang buat denger curhatan aku semoga bisa membantu,3
aku coba dlu ...klau bgs q ksh bintng 5,3
"Coba dulu , kalo nanti kurang cocok ku hapus aja",3
sering eror skrang harus download ulang terus jadinya,3
Kalau bagus sy ksih 5*,3
baru mau coba pertama kali,3
Rachel vennya bring me here,3
Semoga bermamfaat .amin,3
Nyoba 3 dulu nanti tak tambahi klo bgus,3
Coba curhat dlu kalau berhasil tambah lgi,3
Masak riliv terhenti terus gak bisa dibuka,3
3 dulu ya baru coba,3
kok download lama banget,3
Bismillah coba dulu ...,3
Mencoba dulu!,3
Lihat dlu yaa,3
Sabar menunggu Download,3
3 bintang dulu,3
"Halo Riliv! Aplikasi kalian sebenarnya bagus. Really appreciated! Tapi, sangat disayangkan kenapa aplikasinya selalu ngelag dan terus-terusan ""Proses Gagal 422"". Padahal udah aku un instal, instal lagi, ganti jaringan yang lebih baik, tetap aja begitu.. Tolonglahh diperbaiki, sangat disayangkan sekali dengan kendala yang terus menerus loading, sangat bikin gak nyaman",1
"Parah nih gara2 ini aplikasi jadi masang alarm mulu tiap hari, padhal udh dihapus aplikasi nya to tetep aja alarm nya gak bisa dihapus dan itu setiap malam krn dulu set alarm nua jam 9 malem. Coba ke kalender tetep gk bisa, harus dihapus satu2 tiap hari. Nyesel asli pasang aplikasi ini. Meskipun ya emang lumayan bagus app nya, buat kalian yg mau coba jgn2 coba2 set alarm buat meditasi. Krn itu bener2 setting nya tiap hari entah sampai kapan.",1
Ternyata banyak case yang sama. Setelah upgrade ke premium bukannya makin bagus malah makin lambat cuma buat masuk aja🥱 saya pribadi baru aja upgrade yang 1 tahun karna awalnya sebelum upgrade enak bgt meditasi disini. Sayangnya udah jadi premium malah lag terus🥴,1
"Aplikasinya bagus tapi load-nya lamaaaaaaaaa bgt padahal jaringan oke, terus tiba2 ""proses gagal504"" berarti servernya ngga bisa menerima respons tepat waktu. Tolong lebih ditingkatkan lagi.",1
"Buruk. Barusan aku isi jurnal, udah niat nulisnya udah selesai sampe page 11/2. Selama nulis dan tap next pagenya lemot. Pas udah selesai, tiba-tiba lemot lagi. Akhirnya nggak kesimpen. Seharian ini udah mood ancur, tambah ini nulis jurnal sebelum tidur gagal, jadi makin berantakan 😭😭😭",1
Streak selalu tereset. Padahal saya setiap hari meditasi dan menyalakan data seluler,1
Aplikasi ini sangat membantu saya untuk mengenali dan mengendalikan diri saya sendiri,1
"Buat Developer Yth... Ini Gimana ya?? Waktu mau daftar, saya daftar pakai google tdk bisa, trs saya beralih ke email.. Tp udah daftar berkali² sampe ganti email 3 kali kok ttp gak bisa daftar masuk apk?? (Proses login gagal 504) belum lagi loading nya sangat amat lama sekali. Mohon segera diperbaiki. Thanks..",1
"Mohon maaf sebelumnya, tapi untuk pengalaman pribadi saya.... Aplikasi ini memiliki server/jaringan yang sulit padahal kecepatan jaringan saya normal dan membuka aplikasi lain bisa berjalan dengan lancar menggunakan jaringan yang sama",1
"saran baik dari saya, jangan disuruh bayar dlu. kalian gatau org2 yg lagi mendesak banget butuh semangat diluar sana pasti langsung butuh saran, boro2 mikirin transfer uang. bisa aja mereka lagi strees karna ga ada uang makanya butuh saran, harusnya satu kali konseling gratis dlu. kalo bagus pasti dipake terus.. ini hanya saran untuk membangun aplikasi anda lebih baik",1
"Saya sudah bayar, susah2 ingin keluh kesah. Aplikasi malah crash padahal sesi konseling sudah dimulai dan saya belum mendapat feedback dari psikolog untuk masalah saya. Sayang sekali fitur di aplikasi pun tidak memadai untuk saya mengeluhkan pelayanan.",1
"Aplikasi ini membantu untuk mengatasi problem seseorang yg tidak dapat diungkapkan. tapi, kenapa harus berbayar? coba adain free trial dulu, biar orang juga bisa lihat gambaran psikolognya seperti apa, seminggu free trial. ini langsung saja berbayar. banyak orang yg kurang mampu dan punya masalah, tidak kah kalian tidak tergerak hatinya? semoga kedepannya lebih baik lagi.",1
"Makin stres. Free counseling sama volunteer di layanan lain sepertinya lebih proaktif dan relieving. Chatnya sempet loading mulu jadi udah males banget bahkan sebelum konseling dimulai. Pertanyaan counselor kayak pertanyaan bot. No follow up questions, pertanyaan gak berbobot, gak memberi konklusi apa pun. Terus sarannya? Healing, meditasi (mostly jualan aplikasi) dan butterfly hug. THANKS! FEEL SO RELIEVED. Fyi mending gue google sambil nonton drakor dan CURHAT SAMA KUCING.",1
"saya sudah bayar untuk sesi perkenalan, tapi psikolognya sibuk banget ya emang:) jadi baru bisa konsultasi minggu depan. padahal bela-belain instal, bayar, memberanikan diri tapi konselingnya minggu depan dong. kalo waktunya lama gitu, ngapain saya bayar mahal-mahal, mending beli baju apa makanan biar happy. duh. gak jadi konseling, auto uninstal. uangnya gapapa saya ikhlas:)",1
"Konselornya tidak tepat waktu, kami sudah atur janji, tapi konselornya masih blm merespon sangat kecewa dengan aplikasi ini :( padahal sudah ekspektasi tinggi sama aplikasi ini",1
"Aplikasi apa sih ini, udh di download tapi gabisa daftar padahal udah succes tp gabisa masuk. Keburu depresi ini mah, tolong segera diperbaiki aplikasinya makasih",1
"Berawal mau resechedule jadwal psikolog ga bisa.. Saya uninstall, lalu pas saya download lg tidak bisa masuk karna email salah.. Setelah saya klik lupa password dan pin d kirimkan, tetap tertulis ""pin salah"" Ini aplikasi maunya apa? Pdhl berlangganannya masih smpe tahun depan.. Dan sudah trlanjur bayar psikolog 150 rb blm terpakai.. Payah",1
"The real aplikasi kesehatan mental ya, baru juga mau buat akun udah bikin kena mental lol. Aplikasi paling aneh yang pernah ku instal, mau buat akun susah giliran sudah bisa malah ga bisa login. Tolong dibetulkan servernya, mau login aja selalu gagal.",1
"kan aku pasang pengingat reminder, eh malah setiap hari:) ga enak banget woi. tolong riliv, kalo misalnya kita udh apus apknya otomatis pengingat remindernya juga ke apus di kalender:(, ato ngga kasi panduan gmn cara apus nya:""), kdg ganggu banget sih..",1
"Mohon maaf sebelumnya,saya kira sharing di aplikasi ini gratis tp ternyata harus bayar,kecewa banget karna di saat pikiran lagi kacau begini dan berharap bisa nemuin orang atau tempat yg tepat dan tulus mau membantu orang lain tp ternyata tidak ada.Sangat Kecewa jd terpaksa saya copot aplikasinya",1
"saran nih, seharusnya dikasih trial dulu 1 sesi pertanyaan baru kalo enak boleh lanjut, ini baru install udah disuruh bayar, udah gitu mahal lagi, ga worth it banget, aplikasi tatap muka belajar bahasa inggris aja ngasih trial dulu, bikin ga minat disini",1
"baru pertama kali lamgsung bayar , dan mayan mahal , seharusnya ada trial nya dulu biar orang tau bagaimana , kalo gini pasti tidak akan maju mana baca komen orang d bawah pada B1 semua , ap salah nya kasih fitur yang free ny juga biar orang yg gak bayar bisa coba juga , delete dlu deh :)",1
"Kecewa aing tiba"" gak bisa login padahal kemarin bisa, parah"" aku sanggat kecewa, bukan menenangkan malah membuat emosi melonjak. Tolong di perbaiki ya kalo udah di perbaiki aku download lagi deh. Sekian Trimakasih.",1
"Setting di kalender gak bisa diubah, meditasinya gitu"" aja :) . Next,kalo udah ada perbaikan nanti bintang lima deh",1
"Kecewa, padahal baru saja bantu suport orang yg lagi butuh dukungan eh aku perbarui malah sekarang featur jadi berbeda... Dulu gratis membantu orang ,sekarang harus bayar ,padahal uda lama instal ini aplikasi terpaksa uninstal",1
"sangat kecewa,bbrp hr lalu masih ok ok aja tp smlm mau meditasi uda gk bisa dibuka krn eror,sampe2 gk hisa tidur jadinya,krn gk meditasi,uda tak coba jpd dwldw lg e,gagal login juga tulisnya,tolong secepatnya diperbaiki admin,saya sangat kecewa krn lagi butuh2ny ini,tp kok eror.",1
Itu setelah di uninstall kenapa bekas jadwal riliv di kalender nggak bisa ilanggg... Nggak ada pengaturan atau apa gitu ya.😭😭😭😭,1
"pas masuk langsung d tanya butuhnya apa, krn baru coba coba y klik aj sekenanya, dan ternyata terdaftar meditasi eeh masuk itu y itu terusss gitu? nyoba nyari ganti pilihan nya kagak ada, login ulang jg tetep g bisa ganti pilihan 🤧 harga mahal pula, mending buat piqniq.... uninstal aj deh",1
Udah bayar sesi konseling sesi cuma 40 menit tp blm direspon2 lama bgt. Keburu habis waktunya. Kesel bgt malah makin stres sama ini aplikasi.,1
Aplikasi suka ngelag padahal udah mau konseling aplikasi nggk bisa di buka mohon perbaiki sistem ny agak kesal udh mau konseling malah ngelag,1
langsung download gara gara nonton mata Najwa t7 😂 dan ternyata berbayar 😏 harusnya ada trial nya dulu lah kalo cocok baru lanjut bayar..,1
"Jujur gw lagi depresi berat, kirain disini gw bisa nemu jalan keluar dengan mudah ternyata kaga. Malah dijadikan lahan bisnis.. Gila nggak berkah banget ni aplikasi",1
"SANGAT SANGAT BURUK SEKALI harusnya saya baca dilu reviewnya sebelum ngeluarin uang 100 ribu. Meskipun 100 rb bukan seberapa dibandingkan dengan konsul sama psikolog langsung, tapi paling engga HARGAI customer dong, sudah dibayar, chat saya malah ga dibalas lagi padahal saya udah oke terkait jadwal. Sesibuk itukah psikolog nya? Atau customer yang membayar di aplikasi ini dianggap gak penting? Kalau begitu ngapain kerja sama dengan aplikasi ini? APLIKASI INI BENAR BENAR TIDAK MENGHARGAI CUSTOMER",1
"Maaf, saya kurang setuju dengan fitur berbayar. mungkin kalau tatap muka tidak masalah. tp kalau secara online saya kurang setuju. terimakasih",1
awal liat di mata najwa suka dg aplikasi ini.tapi setelah downoad kita langsung disuruh bayar .tanpa hrus melihat pembuktian kinerja nya. usul dari saya sebagai rakyat awam.seharusnya diberikan free dlu buat konsling biar tau kualitas fisikolognya yakin ja jika orang nyaman dg playanan fsikolognya pasti lanjut uppsss.dan satu lagi kepada admin nya jng prnah mmbandingkan biaya dsini jauh lebih murah.admib nya juga hrus sadar jika melalulu aplikas sperti ini jga kualitas konseling nya belum trjmin,1
Sangat mengecewakan. Tidak membuat tenang dan mengurangi beban. Tapi malah menambah kita jadi tertekan dgn pertanyaan2an,1
"Min, jika saya mencoba paket 100k, lalu ternyata saya merasa nyaman dan ingin beralih menjadi 350k,, apakah bisa awal bayar 100k lalu nanti ditambah 250k?",1
blom instal sih. kenapa harus berbayar padahal bagus banget. bisa ga digratisin aja?. kalo kayak gini juga orang yang ga mampu jadi ga bisa sembuh dari depresi,1
"Tolong dong perbaiki Bru download awal nya bisa di pake Tpi tiba"" mau masuk lgi Login gagal,gk bisa liat apapun",1
"Ini sudah kali ketiga saya mendownload aplikasi Riliv,dan kesemuanya tak boleh dibuka,kenapa ya? Apakah hanya di khususkan untuk jenis handphone tertentu saja?",1
Udah bayar. Terus reschedule gara gara aplikasi chat nya error' mulu. Di suruh ke admin line di read doang percuma saja..,1
Masa keluar apk terus. udah tiga kali aku bolak-balik ke apk. Tapi terus di depak keluar apk. Kesel banget. Segera dibenerin ya gan. Terimakasih.,1
"baru download, lah disuruh pilih negara, negara kaga ada yg bisa dipilih. mau download ini biar ga stress eh dari awal uda dibikin stress",1
Kak ini pengingat meditasi yg masuk di kalender apa bisa dimatikan? Sangat mengganggu.,1
tidak bisa curhat call sudah saya pencet berkali-kali tulisannya coming soon melulu umur saya 16 tahun lagi depresi tolong gimana ini biar bisa,1
Aplikasi error! Log in gagal terus! Jadi ga bisa dipake aplikasinya😭,1
Maaf bintang satu baru download terus mau daftar tapi gagal terus disuruh nunggu beberapa menit tapi hasil tetap sama padahal lagi butuh banget,1
ini kenapa ya abis berbayar malah gak bisa di buka aplikasinya? ngeloading trs. 😑,1
Kenapa aplikasi nya gak bisaa dibuka? Aku udah ulang berkali kali download tapi tetep gakbisa dibuka😭😭 ..,1
Aku kasih bintang satu karena aplikasinya tidak dapat di buka selalu ada tulisan riliv terhenti,1
"Saya sedang stress dan cemas, saya tau aplikasi ini dari Instagram mengoba mendownload dengan harapan agar saya bisa lebih tenang. Bukannya tenang saya malah tambah stress kearna mau konsultasi ternyata harus bayar sementara saya hanya seorang mahasiswa yg baru lulus yg belum bekerja, belum berpenghasilan, dan sedang memiliki masalah dengan keluarga memikirkan harus membayar untuk berkonsultasi malah membuat saya semakin stress.",1
Duh parah bgt mau buka meditasi padahal udh bayar paket dua bulan malah loading gagal mlu gbsa kebuka sama skli gmn ini udh byar sy 60rb aduh gmn gbsa dibuka,1
"Ko gak bisa login yahh, ko eror Mulu yah, padahal jaringan saya stabil :(",1
"Lagi butuk aplikasi ini buat nenangin diri eh malah gbisa login,pake 3 email ttp aja gk bisa",1
"gimana ya, dari awal masuk ga bisa login, gagal terus, mohon responya ya",1
"beli paket 60ribu untuk 2 bulan, eh baru 3 hari pake ga bisa dibuka semua meditasi nya, memuat data terus tulisan nya, ini gimnaa ya min??",1
Kenapa keluar teruss ya padahal baru buka app nya langsung di suruh keluar?? Whyyy?!,1
udah download daftar buat log in gagal terus! auto uninstall,1
masih banyak bug nya padahal sinyal masih bagus,1
"tolong diperbaiki secepatnya admin,eror dangagal login,saat lg butuh2nya eror, sangat kecewa banget",1
Jelek banget aplikasi nya lama banget Bales nya buang buang duit bukan lega malahan bikin setres aja duit aku juga gak kembali yesel banget donlod apk ini,1
"semua nya serba berbayar , gabisa membantu/menolong yang ga mampu.",1
"Terakhir pakai riliv sebelum tahun 2020. Psikolognya ga bisa milih, dan kebetulan psikolognya waktu itu saya merasa dia kurang empati dan money oriented. Bener2 ga worth buat dibeli paketnya. Better coba halodoc atau wysa",1
Kok ngespam di kalender sih udh uninstal aplikasi sampahhh,1
100 rb melayang udah konselin janjinan jam 9 dia cuma bales chat 2 kaki dan cuma bales bisa di mulai sesi ini gua udah cerita panjang lebar gak ada tangepan nyampe sesi abis ampun dah,1
Setelah diupdate aplikasinya jadi susah dibuka kenapa ya?,1
"Kenapaa ya saya ga bisa daftar, signup error mulu",1
"Kok, aplikasinya ga bisa di buka ya, di hp oppo aku? Tolong diperbaiki",1
gimana sih aplikasiteh udah di donload malah gabisa masuk nyebelin udahmah mahal aplikasinya,1
"Katanya gratis!!!! Pala kau gratis!!!! Bayar 100k, di tempat gue juga bayar 150k sekali konseling!! Gue lagi banyak banget masalah tentang kuliah,jadi ga bisa ke psikolog terus,berharap ni ngebantu,malah enggak",1
"Udh bayar buat konseling tapi udh 12 jam lebih, seharian malah Ampe sekarang blm dibales bales",1
"Kecewa, sudah bayar gak ada respon sampai uangnya hangus dan tdk kembali.",1
"Download karena stres malah semuanya harus bayar, jadi tambah stres",1
"ya kasih free konsul dulu lah, kalo memang nyaman orang pasti beli paket nya",1
Jelek. Tidak ada yg gratisan satupun. Semua berbayar. Not recomended,1
"Tidak membantu meringankan beban, katanya gratis ujungnya tetap bayar🥲",1
"maaf harus jujur, super ga nyaman banget utk konsul disini. why ? cara penyampaian dari konselor buat aku ga nyaman, malah serasa kaya di pojokan bahkan di remehkan 😶 maaf ya ini honest review yang aku rasakan sebagai konsumen.",1
baru buka aja uda disambut dgn paket harga yg amat mahal... auto uninstal,1
mahal. wkwk udah gaada fitur chat sama siapa aja kayak dulu.. hmmm .. kalo bayar mahal banget ya mending ke psikolog langsung sekalian. bisa ketemu langsung. hmm 😂😂😂😂,1
"sy blm dpt konseling sampe sekarang. Tolong dong psikolognya kalo bales yg cepet. Dia minta hr saptu jam 1, trs sy balas bisanya jam 2. Dan enggak dibales sampe sekarang waktu konselingnya abis dan udak ga bisa kontek psikolognya lg. Sumpah kecewa bgt. Lbh baik ke psikolog langsung walau mahal tp jadwalnya udah pasti dan engga hrs nunggu selama ini. Gpp 100rb saya ikhasin. Semoga berkah",1
"ternyata harus bayar mulai dari 80rb, harunya training gratis dlu biar orang pada nyoba dlu",1
aplikasinya berbayar dan tidak diberitahu kalau appnya berbayar. merasa diphpin saya,1
"Aplikasi tidak dapat di buka, mohon tidak lanjutnya",1
aplikasi gak jelas.belom apa2 baru buka aja udah di suruh bayar.gak guna.!!!,1
Nggak ada yang gratis ya setiap di layanannya,1
Gw udah langganan berbayar ni app tapi knapa crash?,1
"Saya wni tinggal di nigeria, saya mau menggunakan aplikasi ini, tp saat saya mendaftarkan no hp (no nigeria) tidak bisa, mohon pencerahnnya",1
Halah apaan gw udh bayar 100rb. Di tgl 31 juli. Gw pake riliv karna ngerasa bner2 butuh konsul ke psikolog saat itu juga karna gw udh ngedown parah. Terus dikasih pilihan jadwal konsul ama psikolog nya di tgl 4 atau 5 agustu. Gw minta di tgl nya dimajuin gk bisa katanya. Gila aja woy klo orng yg udh stress parah disuruh nunggu 4-5 hari udh keburu bunuh diri itu orang. Orng udh bayar itu tandanya dia lagi bner2 butuh saat itu juga. Klo disuruh nunggu 1 hari sih oke. Lah ini 4-5 hari. Situ mikir??,1
mau menikmati layanan harus upgrade,1
Ka gimana cara nya supaya jadwal di kalender itu mati? Soalnya saya mau uninstal apk riliv nya,1
Psikolog gak jelas. Tidak konsisten dengan waktu. Giliran minta refund gak bisa 👎,1
"Kirain gratis, ternyata bayar ya sudahlah di hapus lagi Aplikasix. Terimakasih",1
Nggak ada keterangan kalau konseling harus bayar. Absolutely supremely ampas 💋.,1
"Teryata berbayar.. Udah bayar, lama lagi prosesnya",1
apaan baru masuk suruh bayar gua kira bisa langsung cerita halah bacot apk ini,1
Lagi burnout proses gagal504 terus padahal paket masih panjang. ❌,1
"Uhh bayar gw sih maunya gratis, klo gratis gua rating 5",1
Saya pikir ini lumayan murah tetapi sangat mahal bagi saya yang hanya seorang pelajad biasa,1
"Aplikasi jelek, daftar aja ga bisa",1
kenapa tidak bisa konfimasi pembayarannya? padahal sudah dilakukan langkah-langkahnya.,1
Masuk ga bisa terus.. Email udah benar.. Payah,1
Aplikasi kek kontol gabisa masuk email apalah,1
"Hanya Di suruh nulis permasalahan hidup saja, Bukanya membantu malah bikin masalah baru",1
Daftar & Login Loadingnya lama banget.,1
Bad app.. aplikasi rusak kalo mau dinilai bagus dibenerin,1
keren keren lagunya,1
"saya sudah daftar di Riliv dan sukses pendaftaran.Tetapi bagaimana cara agar langsung bisa curhat...,Apa harus berlangganan dulu?.Saya tanya,apa harus berlangganan dulu?",1
"Penipuan, klo mau curhat harus bayar dulu 100k utk masa aktif 7 hari. Nyesel download😤",1
"Ada bug di oppo a37 ""proses login gagal"" ""proses gagal 504""",1
"Kog riliv gak kayak dlu ya? Yang bisa suka"" curhat dan orng lain yang respon, sekarang bayar semua y min. Mending kembali ke versi lama deh min Kalau riliv kayak gni bakal berkurang pemakainya Kita d sni mau curhat n cari tmen min",1
"Udah donload mau daftar eror Mulu..tutup aja ni aplikasi,,nyesel gua",1
Saya gabisa daftar riliv kenapa ya? Kota nya ga ada,1
"kasih satu dulu.Aku mau tanya,kenapa waktu daftar registrasinya gagal?",1
kok tidak bisa daftar gagal mulu.,1
"Yahhh bayar kirain gratis , membantu orang kesusahan itu gratis.",1
Tlong aplikasinya berat saya lg konsul tdk bs membuka aplikasi,1
"Kalo buat pengangguran seperti saya bagaimna bisa curhat.. blom curhat aj udah disuruh bayar, wong saya mao curhat masalah ekonomi kok udah disuruh bayar.. pie to..?? Anda tidak membantu..!! Anda sama saja mengambil kesempatan dalam kesempitan orang lain..",1
Selalu memuat data Mulu kaga bisa di play,1
"sebaiknya user dapat mengenal terlebih dahulu profil para ""profesional"" yg menangani mereka sebelum pembelian paket konseling",1
"Ternyata berbayar, langsung copot, maap yak",1
Kenapa gagal dowload terus ya,1
saya mau daftar tapi kok gagal mulu ya kak?,1
"Daritadi saya melogin tidak bisa, selalu gagal",1
"kangen riliv yang dulu, dulu tiap mau konsul bisa ama sapa aja si, terus bisa ikut bantu yang butuh bantuan lain :""(",1
GUE KASIH RATING BURUK AJA KARENA PELAYANAN SANGAT TIDAK BISA MEMUASKAN HATI KONSUMEN MASAK JASA KONSULTASI PSIKOLOG BAYAR SEMUA MIKIR DONG ADMINNYA GAK SEMUA ORANG SAKIT PUNYA UANG CAMKAN,1
Tak bisa daftar...apa aplikasi ini tak aktif LG?,1
"Mahal 100rb , cuma chat doank. Tidak ada dampak apa2",1
APLIKASI BERBAYAR!!! Seharusnya coba dulu gratis,1
Gak ada lagi fitur chat dengan user lain,1
Bisa tolong di buat lebih murah lagi & tatap muka?,1
"Bgmcara meng-uninstall? Maaf, sy berhenti dulu",1
Mau daftar kok gagal trs kenapa yaa? Sedih deh huhu,1
"Dilihat, dirasa, baru bintangx naik perlahan ya..?!! 😁😀",1
"Kirain tulus mau nolong, rupanya ajang cari duit",1
Tolong hapus reminder dari kalender saya. 😭😭😭😭,1
"Ga paham cara makenya, pusing",1
"SUEK LAH APLIKASI SUDAH DIHAPUS, TAPI REMINDER-NYA TETEP NONGOL DI KALENDER. GANGGU AGENDA MINGGUAN AJA. Sumpah! Pingin kasih bintang 1 berkali-kali.",1
Bagaimana cara bisa konseling gratis? Ternyata ada paketnya,1
dan setelah tau kalonini berbayar..saya langsung unintall... 😑🙏,1
"Riliv nya gk bisa dibuka, mana udah bayar",1
Kenapa fitur chat dibatasi hanya untuk konseling dg psikolog ??? Kecewaaaa,1
Gimana sih mau daftar bikin akun aja gabisa,1
"saya self harm, dan disini ga bisa konsultasi untuk self harm.",1
daftra aja ga bisaa kesalahan mulu,1
kira kira bayar gk sih klo nanya gtu doang,1
gak seru ah masak diharuskan nyantumin nomer handphone,1
Baru mulai udah menanyain hal yang sensitif:(,1
Payah keluar masuk mulu aplikasinya,1
kenapa ga bisa daftar?,1
WOY RILIV JANGAN PERMALUIN GW DONG GW UDAH BELI PAKET DAN DISURUH BAYAR DI ALFAMART EH SETELAH SAMPE ALFAMART PADA BILANG GAK MENERIMA PEMBAYARAN RILIF GW UDAH KUNJUNGI 4 ALFAMART WOI GAADA YG BISA,1
Harus bayar ternyata anjinglahh nih apk gua unistall bye lahh,1
maaf kacau aplikasinya.,1
dsr aplikasi mata duitan!!! ikhlas ga sih ngasih bantuan ke org? udh tau lg susah!,1
Kenapa ngga bisa daftar?,1
"Kirain gratis , ternyata berbayar",1
kok sy udh byar udh chat ga djwb2 ya,1
"GAJELAS MAU DAFTAR NULIS DATA PRIBADI AJA GABISA GADA PILIHANNYA UNTUK NGISI KOTA/KABUPATEN, UNNINSTAL",1
Ini kok proses gagal terus ya?,1
Lagi gangguan ya? Memuat Mulu nih,1
Apk nya lambat banget,1
"Nyari anak magang ko di liat dari IPK? Di gaji kaga, nyari yg pinter. Ongkos jg pake duit",1
Ga bisa daftar.erorr,1
"Dih berbayar :"" lagsung copot wkowkokow",1
Tidak membantu sama sekali,1
Kejebak gua pikir gk berbajar rupanya berbayar,1
Kirain gratis ternyata bayar suruh milih paket 😆😆,1
Kenapa nggak bisa masuk ya?,1
Aplikasi berbayar smua ..males,1
ko mau login ngga bisa,1
"harus byr,kirain gratis -_",1
"lebih baik curhat kepada Allah daripada curhat ke sesama manusia. Allah yang menciptakan masalah dan solusi, maka kembalikan ke Allah.",1
Kog suruh bayar dulu sih kalo mau konsultasi,1
"nyesel , lemot mau curhat nunggu 3 pasien",1
ok cukup membantu,1
Saya sudah mengiluti program VAKSIN COVIT 19 DI Jakarta Pada tgl 2 Juli sampai AGUSTUS tgl 30 20021,1
ngk bisa daftar,1
Gak bisa masuk pak:(,1
Ini aplikasi nya Ber bayar.,1
baru di buka aja udh ngeselin apa lgi di mainin anjing,1
Kirain gratis waktu mau konsultasi ternyata bayar,1
Bintang 1 dulu karena baru pertama pakai semoga membantu saya,1
Ternyata konsultasinya berbayar! 😒,1
APLIKASI BERBAYAT DARI MANA YA PUNYA DUIT 😠😠😠😠😠 JUSTRU GW LAGI SAKIT .. EMANG KALIAN GAK DAPAT BANTUAN PEMERINTAHH APAA.. SEGALA BAYAR AJG,1
Kenapa ulasan saya di hapus barusan?,1
Menipu..konsultasi psikolog tarif 1jam baru 1 menit tiba2 selesai suruh beri rating...baru bicara dg mesin..balasan oleh mesin 1 menit lgsg tutup...👎,1
Apa-apa mesti bayar ! UNISTALL,1
Ga berkualitas,1
Berbayar ternyata,1
PEMBOHONG SUDAH BAYAR RESPON SLOW! MAU NUNGGU ORANG MATI DULU BARU DIRESPON!!!,1
Sekarang konsultasinya berbayar kah?,1
ga asik bayar....huh,1
Bayaaranny mahal bnget,1
"""Proses login gagal502""",1
Apalah baru masuk uda bayar,1
Napa harus bayar sih,1
Lelet apknya,1
kok berbayar,1
Ga ber efek,1
Berbayar gak sih??,1
PEMBOHONG SUDAH BAYAR RESPON SLOW! MAU NUNGGU ORANG MATI DULU BARU DIRESPON!!!,1
